Tomato_ID,Tomato_position,Blue,Green,Yellow,Orange,Red,NIR,NDVI,GNDVI,RVI,Freshness_,Category
4853,10,25.52,21.92,22.33,115.29,150.05,111.07,-0.1492,0.6704,0.7403,20.93,Spoiling
4854,1,37.25,47.31,48.16,39.75,57.75,357.95,0.7221,0.7665,6.1978,59.03,Fresh
4854,2,25.83,36.26,30.65,54.35,86.1,347.29,0.6027,0.8109,4.0338,53.82,Fresh
4854,3,57.02,58.79,55.01,59.23,71.11,351.5,0.6635,0.7134,4.9429,55.04,Fresh
4854,4,56.45,54,54.7,42.49,54.52,434.13,0.7769,0.7787,7.9628,65.26,Fresh
4854,5,47.1,60.83,54.53,51.75,55.61,366.86,0.7367,0.7155,6.597,59.21,Fresh
4854,6,39.18,46.74,44.39,58.78,67.21,330.1,0.6617,0.7519,4.9117,54.59,Fresh
4854,7,56.35,60.51,58.99,69.05,78.16,403.99,0.6758,0.7395,5.1691,57.83,Fresh
4854,8,49.66,48.23,39.53,59.46,51.58,418.82,0.7807,0.7935,8.1203,64.61,Fresh
4854,9,41.57,51.04,43.66,65.06,78.43,395.61,0.6691,0.7714,5.0439,57.67,Fresh
4854,10,54.47,44.32,24.07,61.28,75.31,341.76,0.6389,0.7704,4.5381,54.33,Fresh
4855,1,58.62,61.69,58.02,16.3,27.8,487.31,0.892,0.7753,17.5268,78.87,Fresh
4855,2,61.79,56.74,52.76,43.96,41.68,432.71,0.8243,0.7681,10.382,68.26,Fresh
4855,3,52.9,55.21,54.77,48.02,54.61,443.12,0.7805,0.7784,8.1136,65.74,Fresh
4855,4,61.18,50.71,40.42,45.82,51.7,456.34,0.7965,0.8,8.8274,67.62,Fresh
4855,5,54.44,58.76,62.98,55.42,54.68,446.66,0.7819,0.7675,8.1684,65.68,Fresh
4855,6,82.91,68.46,55.82,42.05,36.75,538.5,0.8722,0.7744,14.6521,77.82,Fresh
4855,7,61.42,56.11,55.45,23.65,43.94,498.16,0.8379,0.7975,11.3364,73.08,Fresh
4855,8,68.96,63.47,58.02,28.93,28.3,491.64,0.8911,0.7713,17.3711,78.6,Fresh
4855,9,65.41,61.22,50.71,30.09,33.88,458.99,0.8625,0.7646,13.549,73.25,Fresh
4855,10,36.65,45.23,41.76,57.87,66.2,424.59,0.7302,0.8075,6.4133,62.29,Fresh
4856,1,41.81,40.76,38.22,86.58,117.91,231.61,0.3253,0.7007,1.9643,38.04,Spoiling
4856,2,39.03,32.66,30.12,93.46,128.94,129.36,0.0016,0.5968,1.0032,23.98,Spoiling
4856,3,34.7,39.7,37.22,140.77,134.93,143.76,0.0317,0.5672,1.0654,23.52,Spoiling
4856,4,38.54,45.91,53.38,92.42,112.65,189.29,0.2538,0.6096,1.6803,33.06,Spoiling
4856,5,22.31,16.52,16.31,82.21,99.9,230.6,0.3955,0.8663,2.3083,42.88,Spoiling
4856,6,41.14,38.5,39.46,94.15,107.09,225.6,0.3562,0.7084,2.1066,38.77,Spoiling
4856,7,40.03,37.66,38.77,95.06,118.63,215.88,0.2907,0.7029,1.8198,36.33,Spoiling
4856,8,35.09,48.15,40.99,90.91,99.54,260.91,0.4477,0.6884,2.621,42.66,Spoiling
4856,9,24.1,20.5,19.87,107.7,120.03,155.02,0.1272,0.7665,1.2916,30.65,Spoiling
4856,10,37.31,34.8,45.04,83.5,120.64,221.27,0.2943,0.7282,1.8341,37.24,Spoiling
4857,1,54.76,62.95,61.03,55.04,54.23,395.82,0.759,0.7256,7.2991,61.68,Aging
4857,2,40.67,43.05,54.2,87.9,99.93,322.04,0.5264,0.7642,3.2227,48.66,Aging
4857,3,59.92,64.67,62.6,64.63,90.65,330.1,0.5691,0.6724,3.6416,49.86,Aging
4857,4,51.45,56.37,60.36,59.97,58.94,342.2,0.7061,0.7171,5.8056,56.53,Aging
4857,5,35.57,41.93,54.73,70.13,76.93,329.61,0.6215,0.7743,4.2845,53.02,Aging
4857,6,45.73,49.08,36.38,77.51,88.36,328.06,0.5756,0.7397,3.7126,50.59,Aging
4857,7,59.51,68.05,62.76,48.18,46.87,368.93,0.7746,0.6885,7.872,61.08,Aging
4857,8,39.33,50.8,49.82,48.6,82.06,312.59,0.5841,0.7204,3.8091,50.72,Aging
4857,9,36.84,42.9,45.11,75.69,100.64,327.56,0.5299,0.7684,3.2547,49.33,Aging
4857,10,48.55,46.07,48.5,61.38,72.21,383.93,0.6834,0.7857,5.3167,58.08,Aging
4858,1,50.9,50.38,48.82,50.14,76.54,282.59,0.5738,0.6974,3.6922,48.82,Aging
4858,2,55.24,57.02,45,87.65,110.22,219.45,0.3313,0.5875,1.991,36.16,Aging
4858,3,29.23,38.69,38.65,95,98.61,279.01,0.4777,0.7564,2.8294,45.17,Aging
4858,4,32.07,39.47,43.96,65.78,71.95,288.8,0.6011,0.7595,4.014,50.56,Aging
4858,5,24.65,22.41,25.1,42.05,66.47,203.66,0.5079,0.8018,3.0639,45.44,Aging
4858,6,40.88,45.01,46.44,80.29,88.24,236.97,0.4573,0.6808,2.6854,42.27,Aging
4858,7,49.52,39.57,34.48,82.52,96.38,301.69,0.5158,0.7681,3.1302,47.73,Aging
4858,8,44.43,45.72,42.65,100.35,108.37,250.97,0.3968,0.6918,2.3158,40.5,Aging
4858,9,48.95,52.7,48.56,83.78,102.47,281.03,0.4656,0.6842,2.7426,44.08,Aging
4858,10,41.18,44.56,49.46,85,118.95,246.06,0.3482,0.6934,2.0685,39.14,Aging
4859,1,60.86,52.47,47.99,48.37,51.86,463.67,0.7988,0.7967,8.9415,67.99,Fresh
4859,2,59.34,65.57,65.09,32.35,19.73,500.03,0.9241,0.7681,25.3424,81.84,Fresh
4859,3,58.94,70.44,64.51,14.6,28.75,504.06,0.8921,0.7548,17.5327,79.49,Fresh
4859,4,74.4,76.89,84.39,35.04,36.27,509.8,0.8672,0.7379,14.0562,75.72,Fresh
4859,5,74.96,65.56,63.73,26.4,36.16,505.7,0.8665,0.7705,13.986,75.97,Fresh
4859,6,51.94,56.25,64.46,36.19,30.62,431.54,0.8675,0.7694,14.0918,72.47,Fresh
4859,7,58.86,62.45,49.34,55.31,31.98,531.84,0.8866,0.7898,16.6315,79.3,Fresh
4859,8,70.89,69.09,66.15,47.18,30.8,536.63,0.8914,0.7719,17.4218,80.3,Fresh
4859,9,46.43,54.37,44.8,50.06,55.75,465.14,0.7859,0.7907,8.3431,67.11,Fresh
4859,10,61.51,63.63,59.96,20.01,38.38,530.59,0.8651,0.7858,13.8245,77.22,Fresh
4860,1,50.97,54.3,54.2,76.06,101.39,306.9,0.5033,0.6993,3.027,46.7,Fresh
4860,2,57.65,60.41,64.91,60.12,70.7,352.59,0.6659,0.7075,4.9869,55.1,Fresh
4860,3,66.58,72.96,68.26,66.85,82.37,353.04,0.6217,0.6575,4.2862,52.56,Fresh
4860,4,60.05,55.03,51.05,68.53,88.06,338.38,0.587,0.7202,3.8428,51.37,Fresh
4860,5,43.79,53.45,60.7,72.81,82.51,322.87,0.5929,0.7159,3.9133,50.83,Fresh
4860,6,79.08,78.44,82.7,88.84,91.91,461.26,0.6677,0.7093,5.0186,59.07,Fresh
4860,7,37.73,45.04,32.77,81.35,103.09,278.19,0.4592,0.7213,2.6984,44.34,Fresh
4860,8,47.85,57.01,57.17,58.06,64.31,356.65,0.6944,0.7244,5.5454,56.75,Fresh
4860,9,51.49,48.9,54.96,74.18,81.66,342.58,0.615,0.7502,4.1953,52.86,Fresh
4860,10,30.73,45.48,41.54,76.68,96.4,335.84,0.554,0.7615,3.4839,50.39,Fresh
4861,1,36.87,34.62,34.21,105.88,113.09,199.5,0.2764,0.7043,1.7641,35.2,Aging
4861,2,30.18,35.77,37.78,98.1,117.08,181.72,0.2163,0.6711,1.5521,32.56,Aging
4861,3,27.93,30.44,27.08,102.03,126.05,187.22,0.1953,0.7203,1.4853,32.74,Aging
4861,4,28.76,32.37,31.13,86.16,121.49,191.61,0.2239,0.711,1.5771,33.94,Aging
4861,5,33.91,34.41,24.26,99.07,140.23,168.85,0.0926,0.6614,1.2041,28.31,Aging
4861,6,42.57,36.11,31.96,85.07,105.74,211.26,0.3329,0.7081,1.9979,37.81,Aging
4861,7,35.9,39.83,35.11,110.54,125.94,196.89,0.2198,0.6635,1.5633,32.64,Aging
4861,8,24.66,31.13,35.38,86.79,110.52,220.17,0.3316,0.7522,1.9922,38.68,Aging
4861,9,47.38,43.59,57.61,99.31,133.5,192.78,0.1817,0.6312,1.444,31.11,Aging
4861,10,38.77,46.19,38.33,71.4,109.61,223.27,0.3415,0.6572,2.0371,37.99,Aging
4862,1,34.75,37.44,39.51,76.42,81.47,317.08,0.5912,0.7888,3.892,51.43,Spoiling
4862,2,32.43,37.05,40.27,93.3,104.51,279.29,0.4554,0.7657,2.6725,44.6,Spoiling
4862,3,36.38,40.2,46.04,79.29,86.44,217.89,0.4319,0.6885,2.5207,40.93,Spoiling
4862,4,46.55,45.49,47.64,92.43,101.88,262.23,0.4404,0.7043,2.5738,42.66,Spoiling
4862,5,49.87,52.11,49.63,68.91,93.23,299.28,0.5249,0.7034,3.21,47.39,Spoiling
4862,6,32.76,39.98,44.08,67.93,87.27,284.04,0.5299,0.7532,3.2546,47.71,Spoiling
4862,7,37.76,39.44,43.12,88.59,110.72,214.6,0.3193,0.6895,1.9383,37.13,Spoiling
4862,8,53.74,59.04,64.18,72.64,90.77,250.36,0.4678,0.6184,2.7582,42.38,Spoiling
4862,9,36.27,36.16,39.85,78.54,87.07,296.04,0.5455,0.7823,3.4002,48.86,Spoiling
4862,10,56.22,51.27,42.97,81.34,97.28,276.65,0.4797,0.6873,2.844,44.5,Spoiling
4863,1,43.82,59.31,61.38,23.26,45.02,477.87,0.8278,0.7792,10.6138,71.14,Fresh
4863,2,41.45,58.96,60.48,55.23,49.99,419.58,0.7871,0.7536,8.3928,64.67,Fresh
4863,3,58.12,64.83,58.47,76.47,72.36,417.32,0.7045,0.7311,5.7673,59.43,Fresh
4863,4,33.81,43.67,55.98,22.75,41.56,457.79,0.8335,0.8258,11.0155,71.26,Fresh
4863,5,64.33,61.91,55.52,55.82,61.19,390.51,0.7291,0.7263,6.3822,59.89,Fresh
4863,6,55.09,51.96,37.81,33.04,32.84,450.21,0.864,0.7931,13.7086,73.26,Fresh
4863,7,59.97,63.25,50.17,38.2,48.07,439.85,0.803,0.7486,9.1502,66.94,Fresh
4863,8,74.92,77.97,69.74,35.81,39.09,462.48,0.8441,0.7115,11.8317,70.88,Fresh
4863,9,70.02,65.66,61.85,49.98,49.83,392.82,0.7748,0.7136,7.8828,62.41,Fresh
4863,10,58.25,70.18,72.79,37.35,35.9,445.13,0.8507,0.7276,12.3987,70.83,Fresh
4864,1,28.24,28.86,22.69,104.07,127.71,169.47,0.1405,0.709,1.327,30.45,Spoiling
4864,2,21.85,26.24,29.25,72.7,95.85,256.89,0.4565,0.8146,2.6801,45.09,Spoiling
4864,3,26.38,29.2,30.77,109.94,127.17,186.69,0.1896,0.7295,1.468,32.52,Spoiling
4864,4,28.81,37.95,35.93,78.99,109.98,194.25,0.277,0.6731,1.7662,35.2,Spoiling
4864,5,19.16,25.76,16.8,72.24,95.98,199.91,0.3512,0.7717,2.0828,39.33,Spoiling
4864,6,36.84,30.01,20.86,124.13,147.29,101.04,-0.1862,0.5421,0.686,18.04,Spoiling
4864,7,49.48,47.58,55.03,92.84,106.08,227.43,0.3638,0.654,2.1439,38.29,Spoiling
4864,8,26.01,26.77,25.05,84.5,113.69,163.88,0.1808,0.7192,1.4414,32.16,Spoiling
4864,9,23.21,30.45,30.23,67.21,89.73,95.22,0.0296,0.5153,1.0611,23.46,Spoiling
4864,10,31.9,37.12,46.16,91.46,119.9,183.18,0.2088,0.663,1.5278,32.39,Spoiling
4865,1,58.27,51.74,47.28,76.81,82.21,329.67,0.6008,0.7287,4.0103,51.47,Aging
4865,2,31.02,37.02,41.3,78.81,93.57,316,0.5431,0.7903,3.3774,49.61,Aging
4865,3,46.25,41.13,36.21,72.23,88.28,323.69,0.5714,0.7745,3.6667,50.86,Aging
4865,4,35.94,41.79,32.46,84.33,89.28,241.04,0.4594,0.7045,2.6997,42.73,Aging
4865,5,44.38,48.14,39.29,107.61,121.55,299.88,0.4231,0.7234,2.4671,43.28,Aging
4865,6,53.48,46.96,47.87,57.08,66.53,330.37,0.6648,0.7511,4.9661,54.76,Aging
4865,7,44.78,48.22,49.63,34.83,66.52,372.02,0.6966,0.7705,5.5929,58.6,Aging
4865,8,50.25,52.56,57.87,81.03,94.55,306.94,0.529,0.7076,3.2462,47.6,Aging
4865,9,65.94,68.02,75.24,51.25,69.06,324.77,0.6493,0.6537,4.7028,52.78,Aging
4865,10,44.49,41.47,52.27,93.89,99.15,305.23,0.5096,0.7608,3.0785,47.28,Aging
4866,1,59.35,66.03,56.94,22.51,34.13,470.01,0.8646,0.7536,13.7716,74.04,Fresh
4866,2,43.68,55.12,53.5,52.31,50.75,459.35,0.801,0.7857,9.0505,67.74,Fresh
4866,3,57.6,52.09,63.78,33.16,49.94,456.97,0.803,0.7954,9.1501,68.32,Fresh
4866,4,65.34,70.39,62.58,67.04,72.72,614.16,0.7882,0.7943,8.445,73.34,Fresh
4866,5,51.31,46.28,35.5,57.19,68.55,442.69,0.7318,0.8107,6.4578,63.17,Fresh
4866,6,58.01,63.99,61.1,39.86,23.64,536.56,0.9156,0.7869,22.6957,83.3,Fresh
4866,7,58.3,64.67,55.9,58.09,64.02,452.27,0.752,0.7498,7.0642,63.95,Fresh
4866,8,73.72,69.91,73.23,63.55,53.93,472.68,0.7952,0.7423,8.7653,67.22,Fresh
4866,9,57.27,58.12,56.09,45.32,72.33,392.82,0.689,0.7422,5.4313,58.54,Fresh
4866,10,47.73,53.37,51.97,83.69,84.04,359.2,0.6208,0.7413,4.2741,53.41,Fresh
4867,1,63.35,64.93,64.97,57.89,42.15,502.8,0.8453,0.7713,11.9294,72.91,Fresh
4867,2,60.26,57.78,69.47,54.87,56.85,445.98,0.7739,0.7706,7.8449,65.22,Fresh
4867,3,55,56.47,62.03,69.75,78.39,346.14,0.6307,0.7195,4.4157,53.33,Fresh
4867,4,39.84,50.91,42.2,32.97,39.97,417.27,0.8252,0.7825,10.4385,68.06,Fresh
4867,5,66.12,70.84,74.89,20.15,27.96,504.68,0.895,0.7538,18.0504,79.86,Fresh
4867,6,49.71,56.37,51.92,33.28,48.34,420.63,0.7939,0.7636,8.7017,65.77,Fresh
4867,7,31.05,41.93,40.87,72.95,86.54,398.23,0.643,0.8095,4.6019,56.94,Fresh
4867,8,74.1,67.45,45.88,56.09,53.37,426.31,0.7775,0.7268,7.9882,64.06,Fresh
4867,9,42.45,54.74,53.43,68.19,59.49,432.31,0.7581,0.7752,7.2668,63.47,Fresh
4867,10,52,60.25,62.1,52.69,60.98,434.54,0.7539,0.7565,7.1262,63.48,Fresh
4868,1,48.77,53.85,56.88,78,76.33,382.96,0.6676,0.7534,5.0169,56.57,Fresh
4868,2,34.98,37.25,38.93,88.72,82.55,333.5,0.6032,0.7991,4.0401,52.37,Fresh
4868,3,47.61,44.29,48.14,43.69,52.23,363.4,0.7487,0.7827,6.9572,60.69,Fresh
4868,4,45.97,55.16,64.4,62.42,59.53,325.2,0.6905,0.71,5.4628,54.97,Fresh
4868,5,54.38,60.82,61.31,72.84,74.04,413.55,0.6963,0.7436,5.5855,59.11,Fresh
4868,6,53.22,53.05,51.99,57.17,80.35,354.74,0.6307,0.7398,4.4151,54.22,Fresh
4868,7,49.61,49.96,53.11,47.26,66.3,372.73,0.698,0.7636,5.6215,58.32,Fresh
4868,8,33.31,36.42,38.37,71.41,72.38,387.86,0.6855,0.8283,5.3585,58.63,Fresh
4868,9,46.7,51.23,45.24,46.88,74.59,345.25,0.6447,0.7416,4.6287,54.66,Fresh
4868,10,55.27,62.31,66.56,51.57,53.77,411.15,0.7687,0.7368,7.647,63.1,Fresh
4869,1,38.78,43.02,46.7,57.27,70.24,339.15,0.6568,0.7749,4.8283,55.1,Aging
4869,2,33.83,43.85,44.62,67.6,71.06,379.77,0.6848,0.793,5.3444,57.91,Aging
4869,3,35.19,45.7,50.51,68.23,71.59,274.29,0.586,0.7144,3.8311,48.75,Aging
4869,4,48.86,44.36,47.32,87.69,87.26,361.17,0.6108,0.7812,4.1389,53.51,Aging
4869,5,35.5,44.65,42.7,46.39,68.38,370.36,0.6883,0.7848,5.4159,58.07,Aging
4869,6,45.14,36.21,31.14,71.62,90.37,311.76,0.5505,0.7919,3.4497,49.91,Aging
4869,7,46.48,55.9,62.44,81.29,87.06,290.76,0.5391,0.6775,3.3395,46.93,Aging
4869,8,35.99,42.46,42.28,83.27,97.56,309.66,0.5209,0.7588,3.1741,48.05,Aging
4869,9,38.27,47.04,38.5,91.69,90.86,294.93,0.529,0.7249,3.2459,47.14,Aging
4869,10,48.73,56.83,53.78,47.2,53.95,359.64,0.7391,0.7271,6.6659,59.26,Aging
4870,1,46.27,49.83,50.63,54.65,65.54,343.02,0.6792,0.7463,5.2337,55.88,Aging
4870,2,33.49,39.72,38.8,77.27,80.42,309.7,0.5877,0.7727,3.8512,50.79,Aging
4870,3,56.71,57.58,69.92,63.68,68.98,307.49,0.6336,0.6845,4.4579,51.55,Aging
4870,4,42.65,43.41,50.54,79.76,86.25,315.39,0.5705,0.758,3.6567,50.11,Aging
4870,5,51.55,50.4,47.73,45.08,58.11,427.48,0.7607,0.7891,7.3563,64.1,Aging
4870,6,52.31,56.86,58.83,70.17,86.98,296.37,0.5462,0.678,3.4073,47.66,Aging
4870,7,31.61,36.8,29.55,68.55,83.97,314.99,0.5791,0.7908,3.7513,51.12,Aging
4870,8,43.38,40.9,41.38,81.99,92.62,326.73,0.5583,0.7775,3.5277,50.3,Aging
4870,9,54.67,55.98,56.89,87.83,91.74,307.06,0.5399,0.6916,3.347,47.62,Aging
4870,10,45.18,46.23,39.09,71.31,76.72,328.61,0.6215,0.7533,4.2834,52.67,Aging
4871,1,51.08,53.67,48.88,41.46,49.27,396.42,0.7789,0.7615,8.0466,63.57,Aging
4871,2,43.66,47.54,36.23,69.57,65.36,346.39,0.6825,0.7586,5.2993,55.97,Aging
4871,3,53.59,52.51,49.47,50.43,70.14,413.73,0.7101,0.7747,5.8989,60.64,Aging
4871,4,49.47,41.46,36.79,70.18,80.66,323.83,0.6012,0.773,4.0148,52,Aging
4871,5,51.8,58.64,59.36,86.45,97.19,315.44,0.5289,0.6865,3.2455,47.51,Aging
4871,6,31.12,43.37,45.18,80.55,79.57,388.08,0.6597,0.7989,4.8773,56.94,Aging
4871,7,36.77,44.75,45.94,78.52,82.62,306.71,0.5756,0.7454,3.7125,49.83,Aging
4871,8,35.34,41.68,53.69,79.03,70.1,370.5,0.6818,0.7977,5.2851,57.21,Aging
4871,9,47.28,57.19,58.3,57.91,74.03,334.71,0.6378,0.7082,4.5213,53.27,Aging
4871,10,55.04,52.04,54.55,57.54,62.26,390.08,0.7247,0.7646,6.2652,60.07,Aging
4872,1,48.08,62.77,67.76,31.92,33.79,507.01,0.875,0.7797,15.0056,77.02,Fresh
4872,2,58.63,49.87,43.13,29.41,16.04,320.53,0.9047,0.7307,19.982,72.52,Fresh
4872,3,43.99,52.67,45.08,43.79,61.37,416.38,0.7431,0.7754,6.7849,62.55,Fresh
4872,4,52.45,62.84,66.71,55.37,44.47,487.62,0.8328,0.7717,10.9647,71.18,Fresh
4872,5,67.4,71.79,75.43,27.79,32.45,490.94,0.876,0.7448,15.1299,76.16,Fresh
4872,6,57.99,59.21,59.21,40.97,52.26,475.44,0.8019,0.7785,9.0968,68.69,Fresh
4872,7,41.2,55.45,48.62,44.62,36.26,480.14,0.8596,0.7929,13.24,73.84,Fresh
4872,8,54.1,59.82,55.5,25.44,29.37,488.43,0.8866,0.7818,16.6313,77.93,Fresh
4872,9,58.68,68.25,51.39,18.46,19.72,517.6,0.9266,0.767,26.2463,83.05,Fresh
4872,10,70.03,73.79,84.4,40.84,33.96,508.11,0.8747,0.7464,14.963,76.5,Fresh
4873,1,57.37,58.01,54.3,98.07,105.13,411.84,0.5933,0.7531,3.9174,54.19,Aging
4873,2,38.57,44.32,49.17,70.97,85.8,287.7,0.5406,0.733,3.353,47.86,Aging
4873,3,59.33,57.11,48.09,86.47,104.16,254.86,0.4198,0.6339,2.4469,40.87,Aging
4873,4,48.92,46.73,38.28,60.28,65.34,430.14,0.7363,0.804,6.5832,62.73,Aging
4873,5,54.62,55.69,58.67,87.49,95.58,318.94,0.5389,0.7027,3.337,48.19,Aging
4873,6,49.73,51.6,34.62,66.96,82.15,346.06,0.6163,0.7405,4.2125,53.09,Aging
4873,7,38.95,43.27,48.69,82.61,110.34,232.1,0.3555,0.6857,2.1034,38.88,Aging
4873,8,51.69,59.79,55.67,89.51,82.68,296.38,0.5637,0.6642,3.5845,47.65,Aging
4873,9,48.82,57.07,57.84,84.56,90.23,268.32,0.4967,0.6492,2.9737,44.16,Aging
4873,10,53.48,47.45,53.57,63.05,76.34,280.99,0.5727,0.7111,3.6809,48.61,Aging
4874,1,52.89,58.41,59.89,78.89,100.35,244.6,0.4182,0.6145,2.4374,40.36,Aging
4874,2,26.24,31.97,31.24,90.8,106.39,222.99,0.354,0.7492,2.096,39.33,Aging
4874,3,36.17,32.64,30.4,81.78,113.88,192.33,0.2562,0.7098,1.689,35.03,Aging
4874,4,45.86,44.51,52.61,59.76,101.5,234.06,0.3951,0.6804,2.3061,40.65,Aging
4874,5,46.2,55.6,65.17,98.3,101.61,226.83,0.3812,0.6063,2.2323,38,Aging
4874,6,33.65,30.3,30.58,92.16,111.17,195.37,0.2747,0.7315,1.7574,35.78,Aging
4874,7,68.51,69.53,58.38,90.24,100.55,273.42,0.4622,0.5945,2.7191,42.33,Aging
4874,8,25.28,36.96,31.66,74.19,106.63,191.44,0.2845,0.6764,1.7954,35.51,Aging
4874,9,42.5,39.81,47.45,79.74,100.99,219.97,0.3707,0.6935,2.1781,39.16,Aging
4874,10,28.32,38.05,37.46,67.3,97.06,267.52,0.4675,0.7509,2.7562,44.99,Aging
4875,1,43.69,54.69,54.32,53.03,48.27,451.28,0.8068,0.7838,9.3497,67.75,Aging
4875,2,53.78,56.65,53.37,35.91,62.86,392.02,0.7236,0.7475,6.2363,60.39,Aging
4875,3,37.14,45.37,39.77,68.24,73.49,322.52,0.6288,0.7534,4.3886,52.78,Aging
4875,4,49.72,49.54,44.39,50.63,66.98,369.77,0.6933,0.7637,5.5209,57.91,Aging
4875,5,51.93,53.32,40.54,43.3,40.93,422.83,0.8235,0.776,10.3305,67.86,Aging
4875,6,63.16,63.23,56.42,50.7,60.48,351.85,0.7067,0.6954,5.8179,56.91,Aging
4875,7,56.5,56.55,49.11,56.74,83.19,393.37,0.6509,0.7486,4.7285,56.72,Aging
4875,8,47.14,54.54,48.08,74.7,76.01,386.4,0.6712,0.7526,5.0833,56.93,Aging
4875,9,68.64,77.91,71.94,78.49,87.89,337.58,0.5868,0.625,3.8408,49.93,Aging
4875,10,49.89,59.15,55.37,48,48.32,434.25,0.7998,0.7603,8.9877,66.38,Aging
4876,1,40.14,48.31,43.88,86.58,112.7,247.81,0.3748,0.6737,2.1989,39.74,Aging
4876,2,34.06,35.31,29.57,88.8,112.3,239.77,0.3621,0.7433,2.1351,40.04,Aging
4876,3,37.12,41.54,31.84,73.55,113.95,235.35,0.3475,0.6999,2.0653,39.15,Aging
4876,4,32.58,37.88,32.4,105.63,119.52,218.75,0.2934,0.7048,1.8303,36.28,Aging
4876,5,48.38,50.97,57.39,90.47,109.29,239.56,0.3734,0.6491,2.1919,38.98,Aging
4876,6,45.45,44.94,49.4,75.84,92.62,210.82,0.3895,0.6486,2.2761,38.85,Aging
4876,7,43.83,44.97,42.76,72.88,80.84,276.66,0.5478,0.7204,3.4225,47.48,Aging
4876,8,51.33,51.87,57.78,83.87,95.55,262.46,0.4662,0.67,2.7467,43.23,Aging
4876,9,36.96,37.19,44.48,98.35,111.08,224.57,0.3381,0.7158,2.0217,38.19,Aging
4876,10,25.92,73.18,35.18,66.62,91.65,285.62,0.5141,0.5921,3.1163,45.08,Aging
4877,1,69.3,61.85,59.6,24.63,32.4,459.73,0.8683,0.7628,14.1908,74.05,Fresh
4877,2,57.31,57.75,56.03,51.79,20.03,427.95,0.9106,0.7622,21.3693,77.59,Fresh
4877,3,54.7,57.41,51.98,45.62,57.48,450.19,0.7736,0.7738,7.832,65.63,Fresh
4877,4,66.43,65.59,65.61,72.44,65.5,401.99,0.7198,0.7194,6.1374,59.46,Fresh
4877,5,47.75,56.77,62.62,45.37,49.87,477.92,0.811,0.7877,9.5824,69.44,Fresh
4877,6,62.39,62.87,65.04,43.07,56.87,448.01,0.7747,0.7539,7.8774,65.45,Fresh
4877,7,36.29,41.68,39.11,52.89,47.34,453.27,0.8109,0.8316,9.5752,68.67,Fresh
4877,8,41.67,62.74,72.37,55.77,63.3,400.35,0.7269,0.729,6.3242,60.24,Fresh
4877,9,50.62,65.42,57.88,56.36,66.47,474.54,0.7543,0.7577,7.1395,65.15,Fresh
4877,10,49.98,57.69,47.13,66.79,55.95,449.91,0.7788,0.7727,8.042,65.43,Fresh
4878,1,50.44,55.41,53.94,63.29,82.08,336.59,0.6079,0.7173,4.1006,52.18,Aging
4878,2,40.97,45.88,44.76,77.09,94.38,293.14,0.5129,0.7293,3.1061,46.91,Aging
4878,3,41.4,48.17,55.1,96.32,115.93,327.31,0.4769,0.7434,2.8233,46.62,Aging
4878,4,41.45,49.2,46.64,83.64,99.17,258.61,0.4457,0.6803,2.6078,42.57,Aging
4878,5,28.54,30.13,28.99,85.09,117.03,230.26,0.326,0.7686,1.9675,39.08,Aging
4878,6,48.28,51.19,53.73,85.41,114.47,256.18,0.3823,0.6669,2.2379,40.18,Aging
4878,7,61.87,54.41,62.19,77.01,86.25,221.59,0.4397,0.6057,2.5693,40.13,Aging
4878,8,35.15,34.72,27.74,116.99,122.98,269.06,0.3726,0.7714,2.1878,41.05,Aging
4878,9,35.48,34.11,38,91.98,99.26,271.72,0.4649,0.7769,2.7374,44.86,Aging
4878,10,32.62,38.78,34.31,90.94,96.86,306.85,0.5202,0.7756,3.1681,47.98,Aging
4879,1,60.91,59.82,53.05,59.49,68.63,405.31,0.7104,0.7428,5.9055,59.72,Fresh
4879,2,29.74,33.09,36.68,37.25,71.3,343.34,0.6561,0.8242,4.8154,56.35,Fresh
4879,3,65.51,58.78,54.94,44.46,51.44,517.47,0.8192,0.796,10.0596,71.89,Fresh
4879,4,61.79,68.4,60.86,52.38,51.12,418.56,0.7823,0.7191,8.1873,64.01,Fresh
4879,5,58.88,54.47,51.01,32.05,65.15,406.38,0.7237,0.7636,6.2375,61.28,Fresh
4879,6,45.7,48.49,49.43,45.32,52.69,409.92,0.7722,0.7884,7.7792,63.99,Fresh
4879,7,51.71,60.18,52.43,66.72,66.15,406.92,0.7203,0.7423,6.1513,60.09,Fresh
4879,8,67.7,64.12,66.88,34.43,51.46,407.14,0.7756,0.7279,7.9114,63.61,Fresh
4879,9,29.77,36.54,36.67,64.82,70.91,399.18,0.6983,0.8323,5.6294,59.86,Fresh
4879,10,40.7,57.29,58.29,62.2,70.74,394.66,0.696,0.7465,5.5793,58.59,Fresh
4880,1,71,79.61,87.37,41.68,45.23,501.08,0.8344,0.7258,11.0777,71.79,Fresh
4880,2,42.2,49.21,44.27,50.65,48.83,470.06,0.8118,0.8105,9.6259,69.28,Fresh
4880,3,48.5,55.29,48.97,46.8,48.24,496,0.8227,0.7994,10.2815,71.21,Fresh
4880,4,55.23,57.02,68.9,77.69,74.5,446.32,0.7139,0.7734,5.9909,61.54,Fresh
4880,5,55.66,68.94,58.13,31.42,42.05,489.67,0.8418,0.7532,11.6443,72.42,Fresh
